employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
24689,2,20,1,1,1,1,34,3.0,4,1,0,56,0
45729,1,26,1,0,0,1,26,5.0,2,1,0,58,1
23239,7,26,2,1,1,1,36,4.0,7,1,0,52,0
71187,5,22,2,0,1,1,33,5.0,7,1,0,68,1
67880,8,2,2,0,1,1,36,4.0,2,1,0,81,0
45138,7,13,1,1,1,1,37,3.0,4,1,0,52,1
1944,7,26,1,1,0,1,28,,1,0,1,54,0
52484,4,27,1,1,0,2,28,,1,1,0,63,0
2742,8,28,2,1,0,1,35,2.0,8,1,0,78,1
35560,4,7,1,0,1,1,34,5.0,7,1,0,60,1
53390,4,26,1,0,0,1,26,1.0,4,0,0,55,0
23422,8,7,2,0,1,3,33,4.0,5,1,0,76,0
6883,4,19,2,1,0,1,44,4.0,13,1,0,62,1
73294,2,1,2,1,0,2,31,3.0,4,1,1,93,1
63981,7,7,1,1,1,2,44,1.0,5,0,0,53,0
56914,7,13,1,1,1,1,29,5.0,5,1,0,44,1
68828,5,11,1,1,1,1,30,5.0,4,1,0,70,0
21595,0,22,1,1,1,1,29,4.0,4,1,0,80,1
16577,0,13,2,1,0,1,49,5.0,3,1,0,89,1
15747,7,29,1,1,0,1,31,2.0,7,0,0,50,0
9760,7,2,2,1,1,1,45,3.0,18,0,0,49,0
9694,4,20,1,1,1,1,32,3.0,4,0,0,58,0
23423,1,22,1,1,0,1,28,3.0,6,1,0,60,1
58270,0,7,1,1,1,1,39,3.0,13,0,0,82,1
73180,3,2,2,1,0,3,35,3.0,4,1,0,58,0
68476,0,7,2,1,1,1,37,2.0,5,0,0,87,1
71000,8,2,0,1,1,1,24,,1,1,0,81,1
21940,1,13,1,0,0,1,34,3.0,7,1,0,59,0
15518,4,15,1,1,1,1,47,5.0,6,1,0,59,0
60317,7,22,2,1,1,2,33,1.0,7,0,0,47,0
61219,1,32,1,1,1,1,34,2.0,4,1,0,60,1
70791,8,22,1,1,1,3,30,1.0,5,0,0,77,0
65008,1,30,1,0,0,1,29,5.0,5,1,0,58,0
68955,7,7,2,1,0,1,36,4.0,2,1,0,49,0
68454,5,11,2,1,1,1,37,5.0,7,1,0,69,0
30910,5,4,1,1,1,1,31,1.0,3,0,0,71,0
32192,7,10,1,1,0,1,27,5.0,2,1,0,49,1
13694,4,2,2,1,0,1,36,3.0,9,0,0,57,0
42070,4,23,2,1,0,1,36,3.0,10,1,0,57,1
30218,5,2,2,0,0,1,45,3.0,14,0,0,71,0
10432,4,27,1,1,0,1,31,5.0,6,1,0,94,1
23008,5,13,1,1,0,2,28,3.0,3,0,0,71,0
27013,7,2,1,1,1,1,38,1.0,8,0,0,45,0
57196,7,2,1,1,2,1,51,5.0,11,0,0,96,1
12360,3,27,1,1,0,1,27,,1,0,0,69,1
15411,0,22,1,1,1,2,29,5.0,5,0,0,84,1
11134,0,2,1,1,1,1,36,5.0,7,1,0,90,0
47273,7,2,1,0,2,1,32,4.0,8,0,0,63,1
52666,8,7,1,1,0,4,30,4.0,5,0,0,82,0
48423,0,4,1,1,0,2,38,1.0,9,0,0,83,0
57097,8,7,2,1,1,2,41,5.0,4,1,0,77,1
5055,6,23,2,1,0,1,36,1.0,7,0,0,86,0
580,4,2,2,0,1,3,44,4.0,15,1,0,61,0
76567,3,7,1,1,1,1,27,,1,0,1,97,1
10684,4,4,2,1,0,1,43,5.0,5,1,0,67,0
4095,7,2,1,1,0,1,44,2.0,2,1,0,51,1
24995,7,7,2,1,1,1,55,5.0,23,1,0,48,1
2192,7,31,1,1,0,1,30,4.0,3,1,0,50,0
74585,0,4,1,1,0,1,37,3.0,4,1,0,83,0
39876,7,2,1,0,0,7,28,1.0,4,0,0,53,0
62664,7,2,1,1,2,1,34,4.0,3,1,0,48,1
58434,5,2,1,1,1,2,24,,1,1,0,68,0
40753,4,22,1,1,0,1,27,3.0,3,1,0,55,1
67529,5,2,1,1,0,1,25,,1,1,0,67,1
37685,7,15,2,1,0,1,40,1.0,10,0,0,45,0
74015,0,31,1,1,1,1,28,4.0,2,1,0,86,0
30836,7,22,1,1,1,2,32,3.0,5,1,0,51,1
72903,4,31,1,1,0,1,32,4.0,4,1,0,58,1
13147,4,2,1,0,0,1,42,5.0,9,1,0,63,0
11489,7,23,1,1,0,6,30,4.0,2,0,0,49,0
55320,7,19,1,1,0,2,32,1.0,5,0,0,48,0
63137,5,30,1,1,0,1,37,3.0,9,0,0,67,0
25179,7,7,1,1,0,1,42,1.0,14,1,0,49,1
53156,5,15,2,1,0,1,38,5.0,4,1,0,70,1
66074,5,11,1,0,1,1,36,3.0,9,1,0,71,1
54485,2,2,2,0,0,1,44,4.0,2,1,0,43,0
64919,1,30,1,1,0,1,34,5.0,4,1,0,60,1
71982,5,2,1,0,0,1,32,4.0,5,1,0,64,0
19745,8,23,1,1,1,1,30,3.0,4,0,0,79,0
30290,5,7,1,1,0,1,33,4.0,8,1,0,71,1
55644,4,11,1,1,0,1,27,3.0,3,1,0,58,0
6687,5,22,2,1,1,2,31,5.0,5,1,0,70,1
49944,4,2,0,0,0,1,24,,1,1,0,96,1
28704,7,2,1,0,0,3,24,1.0,1,0,0,54,0
72163,4,24,1,0,1,1,29,5.0,2,0,0,71,1
72940,5,13,2,1,0,2,42,3.0,7,0,1,83,1
5077,8,2,1,1,1,1,58,5.0,4,1,0,82,0
34812,7,15,1,1,1,1,25,3.0,3,0,0,47,0
29383,8,15,1,0,1,2,30,3.0,7,0,0,90,1
26312,7,28,2,1,1,1,35,2.0,11,1,0,48,1
66308,7,25,2,1,0,1,36,4.0,7,1,0,52,1
25529,0,17,1,1,0,2,27,,1,1,0,84,1
69887,8,17,1,0,0,1,29,3.0,7,1,1,79,1
77111,0,7,1,1,0,1,33,4.0,6,1,0,82,1
74735,7,7,1,1,0,6,29,1.0,9,0,0,45,0
62564,0,25,2,1,0,2,35,5.0,5,1,0,82,0
63024,5,13,2,0,0,1,38,3.0,10,0,0,87,1
24396,5,13,1,0,1,1,30,5.0,6,1,0,68,1
47704,4,26,2,0,1,1,36,4.0,8,1,0,58,1
30490,7,5,1,1,0,1,31,5.0,5,0,0,49,0
19437,0,22,1,1,1,2,28,5.0,5,0,0,83,1
27317,7,32,1,1,0,2,30,,1,1,0,48,0
21633,5,19,1,1,1,1,35,3.0,8,0,0,66,0
41047,8,31,2,0,1,2,31,5.0,3,1,0,80,1
37143,0,23,2,1,1,1,35,4.0,10,1,0,82,1
71957,7,7,2,1,0,1,34,2.0,8,0,0,51,0
1659,4,22,1,0,2,2,35,3.0,7,1,0,57,1
63751,4,4,1,0,1,1,46,4.0,13,1,0,57,1
12633,7,22,1,1,1,1,45,4.0,18,1,0,52,1
25061,8,7,2,1,1,1,33,2.0,2,1,0,78,1
379,7,28,2,0,1,1,31,5.0,5,1,0,51,0
77056,7,31,1,0,1,1,27,4.0,2,1,0,49,1
13455,8,27,2,1,0,2,34,3.0,8,0,0,85,1
22736,7,4,2,1,1,1,41,5.0,13,0,0,62,1
16620,4,27,1,1,1,1,28,2.0,3,0,0,62,0
71080,7,11,1,1,1,1,34,5.0,2,1,0,54,1
21136,5,2,1,1,1,1,37,1.0,12,0,0,71,0
51476,4,22,1,0,2,1,30,5.0,4,0,0,57,0
12932,7,16,1,1,0,1,45,5.0,6,0,0,89,1
11611,4,19,2,1,1,1,40,4.0,12,0,0,62,0
11088,8,26,1,0,0,1,27,3.0,2,1,0,78,1
49122,5,34,2,0,0,1,37,3.0,11,1,0,68,0
24816,7,25,1,1,1,1,36,5.0,7,0,0,52,0
20932,1,13,1,0,1,1,25,,1,1,0,61,1
14328,1,7,1,0,1,1,29,3.0,2,0,0,72,1
29667,5,26,1,0,0,1,54,3.0,16,0,0,65,0
22168,7,23,1,1,0,2,35,2.0,4,0,0,44,0
36235,5,4,2,0,0,1,34,3.0,3,0,0,69,0
52278,8,22,1,1,0,1,38,3.0,2,0,0,76,0
72848,7,15,1,1,0,2,32,1.0,6,0,0,48,0
24884,2,7,1,1,0,1,27,3.0,2,0,0,49,0
43142,4,4,1,0,1,1,40,5.0,10,0,0,71,1
14021,7,14,1,1,1,1,48,3.0,7,1,0,47,1
7355,8,16,2,1,0,3,40,5.0,6,1,1,84,1
36931,4,19,1,0,0,1,31,3.0,3,1,0,60,0
34404,4,29,1,1,0,1,36,3.0,7,0,0,61,0
69436,7,22,1,0,0,1,29,5.0,6,0,0,51,0
45053,2,2,1,0,1,1,34,1.0,3,0,0,47,0
31767,4,22,1,1,1,1,42,1.0,14,1,0,93,1
70038,5,22,1,1,0,3,27,3.0,2,0,0,71,0
27615,4,32,1,1,0,1,33,3.0,4,1,0,58,1
67455,5,8,2,0,1,1,33,3.0,2,1,0,71,1
36746,7,2,2,1,1,1,45,4.0,13,1,0,51,1
65222,1,20,1,1,1,1,30,3.0,6,0,0,74,1
3301,7,25,1,1,0,1,25,1.0,2,0,0,53,0
38152,5,2,1,0,1,1,26,5.0,4,1,0,70,1
21098,8,2,1,0,2,1,32,3.0,6,0,0,79,0
26052,7,6,1,1,0,2,26,5.0,2,1,0,52,1
8337,0,34,1,1,1,2,29,3.0,3,0,0,85,0
10697,8,27,1,1,1,1,24,3.0,2,0,0,89,1
11239,8,13,2,1,0,1,32,4.0,8,1,0,91,1
65849,4,23,1,0,0,1,38,3.0,3,1,1,63,0
72890,0,11,2,1,0,1,39,5.0,3,1,1,97,1
30615,8,2,1,1,0,1,40,5.0,12,1,0,80,1
9749,7,7,1,0,0,1,24,4.0,2,1,0,53,1
39396,8,11,1,1,0,1,33,2.0,10,0,0,82,1
1389,7,32,1,1,1,1,33,4.0,2,1,0,50,1
34570,0,9,2,1,1,1,31,3.0,6,1,0,84,0
2033,5,2,2,1,1,3,38,3.0,4,0,0,71,0
19575,4,31,1,1,0,2,32,3.0,8,0,0,63,0
41967,5,4,1,1,0,1,29,2.0,6,0,0,70,0
31658,3,27,0,1,0,1,26,5.0,3,1,0,60,0
66036,2,7,1,1,1,2,27,5.0,2,0,0,61,1
19192,7,2,2,1,0,1,57,4.0,5,0,0,55,0
63518,7,4,1,1,0,1,31,4.0,8,0,0,65,1
24427,0,23,1,1,1,1,31,3.0,6,0,0,86,1
48237,8,31,2,0,1,1,37,3.0,2,0,0,83,0
67038,4,2,2,1,0,1,37,3.0,10,0,0,55,0
27810,0,31,1,1,0,3,30,5.0,10,0,0,81,1
65338,0,32,1,1,0,1,27,3.0,1,1,0,84,0
16603,4,22,2,0,1,2,35,5.0,7,1,0,58,1
38232,4,13,1,1,1,1,31,3.0,4,1,0,61,0
56679,0,32,2,1,1,1,27,3.0,1,0,0,80,0
56789,5,22,1,0,0,1,29,,1,1,0,66,1
34585,4,26,2,1,1,1,44,3.0,6,0,0,56,0
76126,4,19,1,0,0,1,42,2.0,5,1,0,62,1
35106,0,22,1,1,2,1,27,4.0,1,1,0,83,1
42055,8,26,1,1,0,1,33,4.0,7,1,0,77,0
38825,4,22,1,0,0,1,27,5.0,4,0,0,77,1
35501,0,22,1,1,2,1,29,3.0,2,1,0,91,1
33124,4,2,2,1,0,1,52,1.0,19,0,0,70,1
27665,0,4,1,1,0,2,29,,1,0,0,88,0
38280,0,22,1,0,1,1,26,2.0,3,0,0,88,1
15914,4,2,1,1,0,1,32,3.0,4,0,0,58,0
1709,2,7,1,0,1,1,30,3.0,3,0,0,51,0
659,7,30,1,1,1,1,26,3.0,4,0,0,53,0
25301,4,26,1,1,0,1,26,3.0,1,1,0,59,0
33044,7,2,1,0,0,1,36,5.0,9,0,0,46,0
42793,7,2,1,1,0,1,21,3.0,2,0,1,64,1
76022,7,2,1,0,0,1,32,4.0,7,0,0,48,0
9918,7,7,2,1,1,3,34,1.0,5,0,0,61,1
4746,4,11,1,1,0,1,43,3.0,15,0,0,61,0
78064,7,22,1,1,0,2,29,3.0,6,0,0,46,0
17273,5,7,2,0,1,1,32,4.0,3,0,0,69,0
22453,4,7,1,0,1,1,47,4.0,19,1,0,61,1
47792,7,15,1,1,0,1,27,,1,1,0,45,1
931,5,4,2,0,1,1,39,4.0,10,1,0,71,1
72536,7,9,1,1,1,1,38,3.0,4,0,0,51,0
4140,4,7,1,0,0,1,32,4.0,2,1,0,60,1
25561,8,14,2,0,1,1,34,3.0,8,0,0,78,0
46782,4,26,1,0,0,1,39,4.0,7,1,0,62,0
35012,4,2,1,0,0,1,49,5.0,17,0,0,58,0
13334,4,22,2,0,0,2,30,5.0,4,0,0,78,1
19645,4,22,2,0,0,1,36,3.0,6,0,0,71,1
17039,0,27,1,1,1,1,27,5.0,2,0,0,82,1
70428,4,23,1,0,0,1,35,3.0,8,1,0,58,0
52619,4,2,1,1,1,1,20,,1,0,0,61,0
22864,5,24,1,0,0,1,28,1.0,5,0,0,64,0
29209,4,7,1,1,1,3,38,5.0,9,0,0,57,0
41085,0,29,1,1,1,1,30,5.0,4,0,0,83,1
52266,4,22,1,0,1,2,40,5.0,3,1,0,59,0
41602,5,2,1,0,1,1,38,5.0,9,1,0,65,0
9145,7,22,1,1,0,1,30,1.0,2,1,0,50,0
70794,7,7,2,1,1,1,46,4.0,3,1,0,56,1
22884,0,24,1,1,0,1,30,5.0,4,0,0,84,1
74200,7,2,1,1,1,1,33,1.0,5,0,0,62,1
4000,8,26,1,1,0,1,23,,1,1,0,88,1
48206,2,7,1,1,0,1,32,4.0,3,0,0,43,0
64937,8,26,1,0,0,1,27,5.0,3,1,0,85,1
32268,5,22,2,1,1,1,36,5.0,7,1,0,69,1
50751,8,7,1,0,1,1,27,3.0,2,1,0,79,0
64202,4,15,2,0,0,1,35,2.0,4,1,0,59,1
36132,4,9,1,1,0,1,31,3.0,6,1,0,60,0
31803,5,23,1,0,1,1,33,5.0,3,1,1,69,1
36886,0,8,1,1,0,1,25,3.0,2,1,0,89,1
47083,4,27,2,0,0,2,34,4.0,9,1,0,62,0
73060,5,9,1,1,0,1,31,,1,1,0,70,0
22116,0,9,1,1,0,1,29,4.0,3,0,0,84,0
22444,8,16,0,0,1,1,23,5.0,2,1,1,90,1
45587,7,13,1,0,1,1,42,3.0,14,0,0,49,0
32548,3,2,1,1,1,1,29,3.0,2,0,0,61,0
1170,7,17,1,1,0,2,27,4.0,4,0,0,58,1
29122,7,19,1,1,0,3,36,3.0,2,1,0,52,0
49778,7,1,1,1,0,1,28,1.0,3,1,0,48,0
58041,5,2,1,0,1,1,27,,1,0,0,70,0
10310,3,2,1,1,0,1,28,4.0,2,0,0,59,0
32162,3,2,1,1,0,1,51,3.0,15,0,0,61,0
992,5,2,1,0,0,1,31,5.0,2,1,0,70,1
62297,8,16,0,1,1,1,25,4.0,4,1,0,82,1
73469,8,17,1,1,1,1,33,3.0,10,1,0,76,1
21291,0,31,1,1,1,2,35,4.0,10,0,0,83,0
70123,1,7,1,1,1,1,26,5.0,2,1,0,64,0
24162,6,30,1,0,1,1,32,4.0,3,1,0,85,0
70913,4,22,2,1,0,1,43,3.0,2,0,0,60,0
36580,8,1,2,0,1,1,38,3.0,10,1,0,83,1
3376,7,31,1,1,0,1,30,,1,0,0,49,0
71701,8,2,1,1,1,1,50,4.0,19,1,0,73,0
70445,4,2,1,0,0,1,55,3.0,13,0,0,52,0
52274,7,2,1,1,0,1,51,4.0,7,1,0,81,1
49567,8,31,1,1,0,1,36,2.0,10,0,0,81,0
46325,5,24,1,1,1,1,25,3.0,2,0,0,60,0
60814,4,16,1,1,1,1,42,4.0,11,0,0,64,0
67667,5,13,1,1,1,1,27,4.0,3,0,0,78,1
27480,7,23,1,1,0,1,41,4.0,2,0,0,51,0
39476,1,22,1,1,0,1,29,,1,1,0,57,1
48359,0,28,1,1,1,1,28,5.0,2,1,0,85,0
59189,8,7,1,0,1,2,50,4.0,22,0,0,73,0
55063,5,30,1,0,1,1,37,3.0,5,0,1,97,1
19201,2,22,2,0,0,1,38,4.0,4,1,0,48,0
62669,3,22,1,1,1,1,28,5.0,4,1,0,61,0
18550,6,26,2,1,1,1,33,3.0,6,1,0,94,1
41744,7,2,1,1,1,1,34,2.0,8,1,0,53,1
57013,3,22,1,1,2,1,31,5.0,4,1,0,60,1
12178,7,6,1,1,1,1,35,3.0,7,0,0,49,0
71684,7,2,1,0,0,1,25,,1,0,1,86,1
58076,4,15,2,0,0,2,42,3.0,12,0,0,61,0
53412,7,4,2,1,1,1,35,4.0,3,1,0,48,1
42811,5,27,1,0,1,1,37,3.0,8,0,0,67,0
69208,0,29,1,1,0,2,26,,1,0,0,83,1
3579,2,10,1,1,0,1,30,3.0,3,1,0,49,1
16013,8,10,1,0,0,1,29,4.0,4,1,0,82,1
10510,7,31,1,1,1,1,27,1.0,6,0,0,45,0
68823,7,26,1,1,0,1,34,1.0,4,0,0,51,0
63194,4,13,2,1,1,1,41,5.0,4,1,0,63,1
59270,5,2,1,1,0,1,27,4.0,3,1,0,71,0
76674,6,22,1,1,1,4,28,,1,1,0,94,1
61884,7,5,2,1,0,1,35,3.0,5,0,0,51,0
76206,7,7,1,1,1,1,43,4.0,14,0,0,44,0
30680,6,22,1,1,2,2,29,5.0,3,0,0,81,0
71120,7,7,1,1,1,1,41,4.0,12,1,0,61,1
75375,4,22,1,1,0,3,32,3.0,3,0,0,57,0
67438,4,2,1,0,1,1,51,5.0,22,1,0,58,1
1938,7,17,1,1,0,1,31,5.0,4,0,0,48,0
3453,8,5,1,1,1,2,26,1.0,2,0,0,81,0
53062,4,22,2,0,0,1,46,5.0,15,1,0,62,1
77980,8,16,2,0,0,1,36,3.0,9,0,0,76,0
36063,8,2,1,1,1,1,55,3.0,14,0,0,80,0
38315,1,32,1,1,0,1,31,2.0,2,0,0,73,1
23111,7,11,1,1,1,2,27,5.0,7,1,0,45,1
31389,1,5,1,1,1,1,34,5.0,2,1,0,58,0
77741,7,24,2,1,1,1,33,1.0,7,0,0,51,0
67303,7,16,1,1,0,2,27,3.0,5,0,0,44,0
44926,7,2,1,0,0,1,40,5.0,12,0,0,49,0
38601,7,2,1,1,0,1,53,2.0,23,0,0,53,0
45161,4,4,2,0,0,1,46,4.0,11,0,0,56,0
44577,6,7,2,1,1,1,31,4.0,5,1,0,80,0
64146,7,2,1,0,0,1,30,3.0,4,0,0,50,0
4645,1,22,1,1,1,1,30,3.0,6,1,0,64,0
75871,7,23,1,1,1,1,28,5.0,5,0,0,60,1
973,8,13,1,1,1,1,27,3.0,3,1,0,87,1
23614,4,29,2,1,1,1,30,3.0,4,1,0,54,1
62389,1,22,1,1,1,1,27,3.0,3,0,0,71,1
32060,4,2,2,0,0,1,42,5.0,5,1,0,61,0
40741,8,4,1,1,0,3,26,3.0,2,1,0,80,1
29981,5,7,2,0,0,1,34,5.0,3,1,0,72,1
57,8,23,2,1,1,1,38,3.0,5,1,1,79,1
69672,5,2,2,1,0,1,42,3.0,15,0,0,81,1
17815,8,2,0,1,0,3,25,5.0,2,0,0,91,1
5263,4,32,1,1,0,2,33,3.0,9,1,0,62,1
45645,7,28,1,0,1,2,31,1.0,3,0,0,50,0
56492,1,13,1,1,1,4,27,3.0,2,0,0,59,0
24561,4,2,0,1,0,1,24,,1,1,0,58,0
52966,5,16,2,0,0,1,39,3.0,4,0,0,73,0
41263,0,1,2,1,1,1,38,3.0,9,0,0,87,0
24212,7,22,1,1,1,2,28,2.0,2,1,0,53,0
64493,4,7,1,1,0,1,31,5.0,3,1,0,58,1
22872,1,2,2,1,0,3,37,5.0,10,1,0,91,1
10885,0,29,1,1,0,1,32,3.0,6,1,0,82,0
22798,0,25,2,1,0,1,35,3.0,8,1,0,83,1
55915,0,25,1,1,1,1,29,5.0,3,0,0,87,1
57318,7,25,2,0,0,1,34,5.0,3,1,0,53,1
47707,7,7,1,1,0,2,26,4.0,3,1,0,46,1
61826,7,2,1,1,1,1,45,2.0,13,0,0,47,0
14521,1,30,1,0,1,1,28,4.0,4,1,0,58,1
61649,2,2,1,1,2,1,31,4.0,3,0,0,52,0
63908,8,7,2,1,1,1,45,4.0,5,0,0,80,0
60872,5,2,1,0,0,2,27,4.0,3,0,0,66,0
43927,5,26,1,1,1,1,30,1.0,4,0,0,85,1
9615,2,2,1,1,0,1,35,4.0,9,1,0,48,0
71722,8,23,2,1,0,1,34,3.0,5,1,0,78,1
71658,8,31,1,0,1,1,39,5.0,5,1,0,79,0
57378,2,2,1,0,1,1,30,5.0,7,1,0,52,1
16259,5,2,2,0,0,1,40,2.0,4,1,0,69,1
742,8,22,1,1,0,1,26,,1,1,0,80,1
47069,4,1,1,0,1,1,30,5.0,4,1,0,57,0
44935,7,2,1,1,0,1,50,4.0,3,0,0,53,0
8889,6,11,1,1,1,1,31,3.0,4,1,0,81,1
59783,0,6,1,1,1,2,30,3.0,2,1,1,81,0
48831,4,2,2,0,0,1,53,5.0,13,0,1,73,1
56196,0,28,1,1,1,3,30,5.0,4,1,0,82,0
40111,6,22,1,1,1,1,28,,1,0,0,84,0
66635,4,15,1,1,0,1,31,5.0,4,1,0,63,1
20994,7,28,1,1,1,1,35,1.0,9,0,0,51,0
68228,8,11,1,1,0,1,36,3.0,5,0,0,81,0
12094,0,22,1,1,1,1,26,5.0,2,1,0,82,1
12538,4,14,1,1,0,1,35,5.0,10,1,0,59,1
20231,7,2,2,0,0,2,47,4.0,4,0,0,52,0
71501,4,29,1,0,0,1,30,3.0,7,0,0,55,0
50528,7,22,1,1,0,1,29,4.0,3,1,0,53,1
54257,5,2,1,0,1,1,34,4.0,2,1,0,71,0
46257,8,2,1,0,1,1,44,5.0,13,1,0,80,1
34228,7,30,1,1,0,1,40,2.0,3,0,0,48,0
22787,7,31,1,1,0,1,38,5.0,8,1,0,51,0
4431,4,2,1,0,0,1,37,5.0,5,0,0,76,1
29113,8,26,1,1,0,1,36,4.0,3,1,0,83,1
519,7,31,1,1,1,1,31,4.0,7,0,0,48,0
76323,7,2,2,1,1,1,43,5.0,6,1,0,50,1
58348,5,10,1,1,1,1,29,5.0,2,1,0,72,0
41625,5,13,1,1,0,2,35,3.0,3,0,0,93,1
48961,8,2,1,1,0,1,48,5.0,14,0,0,77,0
3296,7,15,1,1,0,1,31,3.0,4,0,0,62,1
42994,7,2,1,0,0,1,39,4.0,4,1,0,52,0
48221,0,22,1,0,1,1,30,4.0,5,1,0,86,0
38118,5,7,2,1,1,1,44,5.0,11,0,1,83,1
6028,5,31,1,0,0,2,37,5.0,7,0,0,67,0
1643,4,22,1,0,0,1,33,3.0,5,1,1,58,1
9327,6,26,2,1,0,1,33,4.0,3,1,0,84,1
65946,4,22,1,0,1,1,40,5.0,7,1,0,65,1
28723,7,14,1,1,0,1,40,4.0,2,1,0,54,1
18784,7,2,2,1,0,1,33,3.0,8,1,0,42,1
11798,4,22,2,0,1,1,38,5.0,11,1,0,61,1
45591,7,14,1,1,0,1,39,3.0,8,1,0,53,0
21288,5,30,1,1,0,1,36,3.0,8,1,0,67,1
16479,0,2,2,1,0,1,36,1.0,4,0,0,85,0
41769,4,32,1,1,1,1,32,3.0,8,0,0,98,1
45276,8,7,2,0,2,1,36,4.0,5,0,0,76,0
22081,7,4,2,0,1,1,42,3.0,10,1,0,53,0
27610,1,4,1,1,0,1,41,5.0,10,1,0,60,1
72302,0,13,1,1,1,1,29,4.0,4,1,0,87,0
5089,2,13,2,0,1,1,35,2.0,10,0,0,51,0
30856,4,11,1,0,0,1,39,4.0,6,0,0,60,0
64804,5,2,2,0,0,2,52,3.0,7,0,0,74,0
75689,7,33,2,1,1,1,31,3.0,6,0,0,49,0
54280,1,28,2,1,1,4,33,3.0,6,0,0,73,1
75255,8,16,1,0,0,1,56,3.0,28,1,0,84,1
56373,4,2,1,0,0,1,28,5.0,5,1,0,59,0
19285,5,2,1,1,1,1,39,3.0,7,0,1,94,1
66900,4,22,1,0,0,1,38,5.0,7,0,1,70,1
59438,0,22,1,0,0,2,25,2.0,2,1,0,85,0
67247,8,12,1,1,1,2,27,,1,1,0,82,1
7050,7,13,1,1,1,1,48,3.0,4,1,0,54,0
57690,7,14,1,1,0,1,35,2.0,9,0,0,46,0
72135,7,22,1,1,1,1,29,5.0,8,0,0,56,1
906,4,6,1,0,0,2,31,4.0,5,0,0,61,0
75837,5,5,1,0,1,3,28,5.0,2,1,0,65,1
36930,8,5,1,1,0,1,32,3.0,7,0,0,77,0
14301,5,7,1,1,1,2,32,3.0,8,0,0,74,0
21859,8,13,2,1,0,2,34,3.0,7,1,0,82,0
73850,7,2,2,1,1,1,35,3.0,6,1,1,50,1
76902,4,2,2,0,0,1,52,4.0,11,0,0,61,0
11265,2,22,1,1,0,1,30,,1,1,0,50,1
3408,8,16,1,1,0,2,36,5.0,4,1,0,81,1
59063,4,15,1,0,0,1,44,5.0,6,1,0,60,1
49631,5,11,1,0,1,1,29,3.0,8,1,0,70,0
49519,7,22,1,1,0,3,24,3.0,1,0,0,46,0
22692,7,22,2,1,0,1,46,4.0,12,0,0,50,0
62230,4,7,1,1,1,1,38,4.0,5,0,0,52,0
36817,4,11,2,0,0,2,39,3.0,7,1,0,56,1
1178,4,6,2,1,0,1,35,5.0,2,1,0,66,1
48716,0,22,1,1,1,1,33,3.0,9,1,0,82,0
70539,8,2,1,1,1,1,30,5.0,5,0,0,93,1
4142,7,15,1,1,1,1,37,4.0,7,0,0,49,0
6825,4,22,1,1,1,2,27,4.0,4,1,0,96,1
43845,5,10,2,1,0,1,31,4.0,5,1,0,72,0
71871,7,7,2,1,0,1,39,3.0,7,1,0,47,0
42799,7,25,2,1,0,1,37,3.0,6,1,0,50,1
33072,5,22,1,1,0,1,28,,1,1,0,70,1
64487,5,7,1,1,0,1,37,2.0,5,0,0,70,0
61749,7,24,2,1,1,1,31,,1,0,0,48,0
42008,7,13,1,1,1,1,50,1.0,19,0,0,46,0
1163,5,7,2,0,1,1,41,2.0,9,0,0,70,0
69737,7,4,1,1,0,1,34,4.0,3,1,1,46,0
15668,4,2,2,1,1,1,42,3.0,14,1,0,61,1
25569,4,2,1,1,2,1,33,5.0,8,1,0,65,0
68858,0,8,1,1,1,1,26,,1,1,0,82,0
39170,8,13,1,0,1,1,27,1.0,3,0,0,82,0
58624,4,2,1,1,0,1,26,4.0,3,1,0,59,0
49921,4,19,2,1,0,1,37,5.0,10,0,0,59,0
3612,7,23,2,0,0,1,36,3.0,7,0,0,52,0
3934,7,17,2,1,1,1,48,1.0,17,0,1,48,0
44862,7,6,1,1,1,1,31,5.0,2,1,0,49,0
44064,8,11,2,1,1,1,40,2.0,7,0,0,79,0
43800,5,2,2,0,1,1,41,4.0,5,1,1,91,1
51877,4,8,2,0,0,1,31,3.0,6,1,0,61,0
110,4,21,1,1,1,1,53,5.0,8,1,0,60,0
47542,7,15,1,1,0,1,26,,1,0,0,53,0
45017,7,4,1,1,0,1,40,4.0,2,0,0,50,0
44731,5,22,1,1,0,1,27,5.0,4,1,1,71,1
71163,5,20,2,1,0,1,38,2.0,10,0,0,70,0
60826,7,4,1,1,0,1,35,3.0,10,0,0,44,0
58946,7,7,1,1,0,1,35,3.0,7,1,0,51,1
63215,0,7,1,1,0,1,42,5.0,7,1,0,85,1
41948,7,5,2,1,0,2,30,1.0,2,1,0,47,0
67129,7,20,2,1,0,2,41,4.0,9,0,0,49,0
63011,7,31,1,0,0,1,37,3.0,7,0,0,59,1
77612,1,2,1,0,1,1,45,3.0,3,0,0,55,0
43968,7,2,1,1,0,3,29,3.0,2,1,1,92,1
66286,4,13,2,1,1,1,45,3.0,8,0,0,73,1
30031,7,22,1,0,0,1,40,3.0,7,0,0,45,0
52167,8,15,1,0,0,1,27,3.0,3,0,0,77,0
65766,7,11,1,1,0,2,28,4.0,3,1,0,50,1
11557,7,22,1,1,0,3,33,1.0,7,0,0,47,0
